game_id,date_start,type,table,num,scoring_version,judge,winner_code,first_killed,best_player,our_player_count,our_players,table_players,source_url,error
489033,2026-01-03 17:30:00,match,1,1,3.0,Juls,0,54555,Велосипедостроитель,1,Лиса,Доктор_Ливси; Евска; moonlight from spb; Велосипедостроитель; Urusta; MadCat; Ave; Сложный; Krista; Лисa,https://polemicagame.com/match/489033,
489034,2026-01-03 18:30:00,match,1,2,3.0,Juls,0,86129,Сложный,1,Лиса,Сложный; Велосипедостроитель; moonlight from spb; Лисa; Urusta; MadCat; Евска; Доктор_Ливси; Krista; Ave,https://polemicagame.com/match/489034,
489035,2026-01-03 19:30:00,match,1,3,3.0,Juls,1,15003,Urusta,1,Лиса,Urusta; Доктор_Ливси; Krista; Сложный; MadCat; Ave; Лисa; Велосипедостроитель; Евска; moonlight from spb,https://polemicagame.com/match/489035,
489036,2026-01-03 20:30:00,match,1,4,3.0,Juls,1,8368,MadCat,1,Лиса,MadCat; Евска; Urusta; moonlight from spb; Велосипедостроитель; Ave; Лисa; Сложный; Krista; Доктор_Ливси,https://polemicagame.com/match/489036,
489037,2026-01-03 21:30:00,match,1,5,3.0,Juls,1,68210,Евска,1,Лиса,Лисa; MadCat; Ave; Krista; Доктор_Ливси; Urusta; Евска; moonlight from spb; Сложный; Велосипедостроитель,https://polemicagame.com/match/489037,
489312,2026-01-03 22:58:00,match,1,6,3.0,Juls,0,63901,Krista,1,Белладонна,Urusta; Сложный; Белладонна; Krista; Доктор_Ливси; Ave; Евска; moonlight from spb; Велосипедостроитель; MadCat,https://polemicagame.com/match/489312,
490209,2026-01-06 13:00:00,match,1,5,3.0,azalea,0,5605,Antimuge,3,Ластхиро; avomarika; Белладонна,Ллирик; Фростик; Белладонна; Doc.; Флаффи; Сложный; Ластхиро; Antimuge; MikoChu; avomarika,https://polemicagame.com/match/490209,
490210,2026-01-06 14:00:00,match,1,6,3.0,azalea,1,343,Ллирик,3,Ластхиро; avomarika; Белладонна,Белладонна; Ластхиро; Doc.; avomarika; Ллирик; Фростик; Antimuge; Флаффи; MikoChu; Сложный,https://polemicagame.com/match/490210,
490299,2026-01-06 14:00:00,match,1,1,3.0,Juls,1,74136,Размен,2,avomarika; Вега,moonlight from spb; avomarika; For_eLL_; Antimuge; Орочимару; Вега; Размен; г-н Sema; BELLEVIL; Cheshir,https://polemicagame.com/match/490299,
490211,2026-01-06 15:00:00,match,1,7,3.0,azalea,1,84683,Фростик,3,Ластхиро; avomarika; Белладонна,Фростик; Ластхиро; Белладонна; Флаффи; MikoChu; Doc.; Ллирик; avomarika; Antimuge; Сложный,https://polemicagame.com/match/490211,
490300,2026-01-06 15:00:00,match,1,2,3.0,Juls,0,4807,moonlight from spb,2,avomarika; Вега,Cheshir; Орочимару; avomarika; Вега; BELLEVIL; For_eLL_; Antimuge; Размен; moonlight from spb; г-н Sema,https://polemicagame.com/match/490300,
490212,2026-01-06 16:00:00,match,1,8,3.0,azalea,0,60797,Флаффи,3,Ластхиро; avomarika; Белладонна,Ластхиро; Флаффи; Doc.; Ллирик; MikoChu; Antimuge; Фростик; avomarika; Сложный; Белладонна,https://polemicagame.com/match/490212,
490301,2026-01-06 16:00:00,match,1,3,3.0,Juls,0,5605,Antimuge,2,avomarika; Вега,avomarika; Antimuge; Cheshir; Орочимару; For_eLL_; BELLEVIL; moonlight from spb; г-н Sema; Вега; Размен,https://polemicagame.com/match/490301,
490302,2026-01-06 17:00:00,match,1,4,3.0,Juls,1,60805,moonlight from spb,2,avomarika; Вега,BELLEVIL; Cheshir; moonlight from spb; Размен; For_eLL_; г-н Sema; Antimuge; Орочимару; Вега; avomarika,https://polemicagame.com/match/490302,
490303,2026-01-06 18:00:00,match,1,5,3.0,Juls,1,71483,Antimuge,2,avomarika; Вега,г-н Sema; BELLEVIL; Cheshir; Вега; avomarika; moonlight from spb; Размен; Орочимару; Antimuge; For_eLL_,https://polemicagame.com/match/490303,
490304,2026-01-06 19:00:00,match,1,6,3.0,Juls,0,55175,Размен,2,avomarika; Вега,For_eLL_; Antimuge; Орочимару; Размен; avomarika; Вега; Cheshir; г-н Sema; moonlight from spb; BELLEVIL,https://polemicagame.com/match/490304,
490305,2026-01-06 20:00:00,match,1,7,3.0,Juls,1,55175,For_eLL_,2,avomarika; Вега,Орочимару; Cheshir; Размен; Вега; BELLEVIL; For_eLL_; avomarika; moonlight from spb; Antimuge; г-н Sema,https://polemicagame.com/match/490305,
490306,2026-01-06 21:00:00,match,1,8,3.0,Juls,1,11798,г-н Sema,2,avomarika; Вега,Размен; Antimuge; г-н Sema; For_eLL_; Орочимару; Cheshir; BELLEVIL; avomarika; Вега; moonlight from spb,https://polemicagame.com/match/490306,
492928,2026-01-09 13:00:00,match,1,5,3.0,Гуcь,0,98224,отче,3,Саня запчасти; Лиса; Аномалия,саня запчасти; отче; Anомалия; BELLEVIL; Лисa; Окабе; Скорпионша ; Healer; paster; Rikso,https://polemicagame.com/match/492928,
492929,2026-01-09 14:00:00,match,1,6,3.0,Гуcь,1,86129,Скорпионша ,3,Саня запчасти; Лиса; Аномалия,отче; саня запчасти; Anомалия; paster; Окабе; Лисa; Скорпионша ; BELLEVIL; Healer; Rikso,https://polemicagame.com/match/492929,
492930,2026-01-09 15:00:00,match,1,7,3.0,Гуcь,1,11798,Скорпионша ,3,Саня запчасти; Лиса; Аномалия,BELLEVIL; paster; отче; Скорпионша ; Healer; Лисa; саня запчасти; Окабе; Rikso; Anомалия,https://polemicagame.com/match/492930,
492931,2026-01-09 16:00:00,match,1,8,3.0,Гуcь,1,73568,саня запчасти,3,Саня запчасти; Лиса; Аномалия,paster; Healer; Окабе; Скорпионша ; отче; Anомалия; Лисa; саня запчасти; Rikso; BELLEVIL,https://polemicagame.com/match/492931,
494791,2026-01-12 13:00:00,match,1,9,3.0,Гуcь,0,133903,StronGlav,1,Саня запчасти,StronGlav; саня запчасти; Яблоко; Барре; ГМЖ; BELLEVIL; отче; Плюшка); sokl; Irukan,https://polemicagame.com/match/494791,
494792,2026-01-12 14:00:00,match,1,10,3.0,Гуcь,1,66476,ГМЖ,1,Саня запчасти,ГМЖ; Барре; sokl; отче; Irukan; BELLEVIL; StronGlav; Яблоко; саня запчасти; Плюшка),https://polemicagame.com/match/494792,
494793,2026-01-12 15:00:00,match,1,11,3.0,Гуcь,1,73568,Яблоко,1,Саня запчасти,отче; Irukan; Барре; Яблоко; BELLEVIL; Плюшка); sokl; саня запчасти; ГМЖ; StronGlav,https://polemicagame.com/match/494793,
494794,2026-01-12 16:00:00,match,1,12,3.0,Гуcь,1,133903,StronGlav,1,Саня запчасти,ГМЖ; StronGlav; Irukan; отче; sokl; BELLEVIL; Плюшка); саня запчасти; Яблоко; Барре,https://polemicagame.com/match/494794,
495438,2026-01-12 19:00:00,match,1,9,3.0,azalea,0,5605,Орочимару,1,Белладонна,Орочимару; Плюшка); Antimuge; Saint-P; MikoChu; Белладонна; Stereo; Доктор_Ливси; Пожарный; Kaiser,https://polemicagame.com/match/495438,
495439,2026-01-12 20:00:00,match,1,10,3.0,azalea,0,749,MikoChu,1,Белладонна,Kaiser; Доктор_Ливси; Stereo; MikoChu; Орочимару; Плюшка); Пожарный; Saint-P; Antimuge; Белладонна,https://polemicagame.com/match/495439,
495440,2026-01-12 21:00:00,match,1,11,3.0,azalea,1,84683,Saint-P,1,Белладонна,Saint-P; Kaiser; Доктор_Ливси; MikoChu; Орочимару; Stereo; Пожарный; Плюшка); Antimuge; Белладонна,https://polemicagame.com/match/495440,
495441,2026-01-12 22:00:00,match,1,12,3.0,azalea,0,396,Saint-P,1,Белладонна,Белладонна; Stereo; Saint-P; Доктор_Ливси; Antimuge; Орочимару; Плюшка); Kaiser; Пожарный; MikoChu,https://polemicagame.com/match/495441,
495983,2026-01-14 19:00:00,match,1,13,3.0,Гуcь,0,54555,sokl,1,Лиса,MadCat; Барре; Яблоко; sokl; Slam; Irukan; Лисa; KAA; Johnny Utah; Окабе,https://polemicagame.com/match/495983,
495984,2026-01-14 20:00:00,match,1,14,3.0,Гуcь,1,86129,MadCat,1,Лиса,Лисa; Irukan; sokl; MadCat; Барре; Яблоко; Slam; Johnny Utah; Окабе; KAA,https://polemicagame.com/match/495984,
495985,2026-01-14 21:00:00,match,1,15,3.0,Гуcь,1,26237,sokl,1,Лиса,sokl; Irukan; Johnny Utah; Лисa; Барре; MadCat; Яблоко; Slam; KAA; Окабе,https://polemicagame.com/match/495985,
495986,2026-01-14 22:00:00,match,1,16,3.0,Гуcь,0,1305,Johnny Utah,1,Лиса,Лисa; Johnny Utah; Irukan; Барре; Яблоко; Окабе; sokl; MadCat; KAA; Slam,https://polemicagame.com/match/495986,
497200,2026-01-15 19:00:00,match,1,17,3.0,Гуcь,1,62881,Johnny Utah,2,Вега; Аномалия,Lost Sky; Johnny Utah; Rikso; Вега; And1; pochemyyazdes; Nevesta; Healer; Anомалия; Анемона,https://polemicagame.com/match/497200,
497201,2026-01-15 20:00:00,match,1,18,3.0,Гуcь,1,98224,Lost Sky,2,Вега; Аномалия,Анемона; Lost Sky; Rikso; pochemyyazdes; Healer; Nevesta; Вега; Johnny Utah; And1; Anомалия,https://polemicagame.com/match/497201,
497202,2026-01-15 21:00:00,match,1,19,3.0,Гуcь,1,53505,Вега,2,Вега; Аномалия,Healer; pochemyyazdes; Johnny Utah; Вега; Анемона; Nevesta; And1; Lost Sky; Rikso; Anомалия,https://polemicagame.com/match/497202,
497203,2026-01-15 22:00:00,match,1,20,3.0,Гуcь,1,74136,Anомалия,2,Вега; Аномалия,And1; Johnny Utah; Rikso; pochemyyazdes; Anомалия; Вега; Анемона; Healer; Lost Sky; Nevesta,https://polemicagame.com/match/497203,
497959,2026-01-17 11:00:00,match,1,1,3.0,Гуcь,1,36696,Baj0ra,2,Секрет; Марипоса,Лейтенaнт; Baj0ra; Talisman; Том; Секрет-; Allen; Nevesta; Demi; Slam; Марипоса,https://polemicagame.com/match/497959,
497960,2026-01-17 11:00:00,match,2,1,3.0,Любезный,0,4807,Ллирик,1,Лиса,Ллирик; ГМЖ; Saint-P; Рэндом; отче; Сложный; Лисa; Dmitry_st; Анемона; Размен,https://polemicagame.com/match/497960,
497961,2026-01-17 11:00:00,match,3,1,3.0,Музыка),1,3229,Пожарный,2,avomarika; Axeon,BELLEVIL; MadCat; avomarika; pevoon; Доктор_Ливси; Stereo; Пожарный; Axeon; WIMP; Почтенный,https://polemicagame.com/match/497961,
497963,2026-01-17 12:00:00,match,2,2,3.0,Любезный,1,4807,Лисa,2,Лиса; Секрет,Том; Talisman; Baj0ra; отче; Размен; Секрет-; ГМЖ; Ллирик; Пожарный; Лисa,https://polemicagame.com/match/497963,
497964,2026-01-17 12:00:00,match,3,2,3.0,Музыка),1,60805,Рэндом,3,avomarika; Axeon; Марипоса,Марипоса; MadCat; Dmitry_st; Анемона; Рэндом; Demi; Allen; WIMP; avomarika; Axeon,https://polemicagame.com/match/497964,
497965,2026-01-17 13:00:00,match,1,3,3.0,Гуcь,0,396,Saint-P,1,Секрет,Demi; Сложный; MadCat; Секрет-; Nevesta; Лейтенaнт; Доктор_Ливси; BELLEVIL; отче; Saint-P,https://polemicagame.com/match/497965,
497966,2026-01-17 13:00:00,match,2,3,3.0,Любезный,0,36696,Том,1,Марипоса,Марипоса; Talisman; WIMP; pevoon; Allen; Том; Пожарный; Baj0ra; Stereo; Рэндом,https://polemicagame.com/match/497966,
497967,2026-01-17 13:00:00,match,3,3,3.0,Музыка),1,60805,Почтенный,3,avomarika; Axeon; Лиса,Slam; Лисa; Анемона; Ллирик; ГМЖ; Размен; Почтенный; Axeon; Dmitry_st; avomarika,https://polemicagame.com/match/497967,
497968,2026-01-17 14:00:00,match,1,4,3.0,Гуcь,1,88154,Рэндом,2,Секрет; Марипоса,Рэндом; Demi; Пожарный; Saint-P; Baj0ra; Секрет-; отче; Марипоса; WIMP; Лейтенaнт,https://polemicagame.com/match/497968,
497969,2026-01-17 14:00:00,match,2,4,3.0,Любезный,0,105520,Talisman,1,Axeon,pevoon; BELLEVIL; Ллирик; Том; Talisman; Почтенный; Анемона; MadCat; Axeon; Доктор_Ливси,https://polemicagame.com/match/497969,
497970,2026-01-17 14:00:00,match,3,4,3.0,Музыка),1,68210,Stereo,2,avomarika; Лиса,Сложный; Лисa; Allen; Nevesta; avomarika; ГМЖ; Dmitry_st; Stereo; Размен; Slam,https://polemicagame.com/match/497970,
497972,2026-01-17 15:00:00,match,2,5,3.0,Любезный,1,36696,pevoon,3,avomarika; Axeon; Секрет,Том; avomarika; Ллирик; pevoon; WIMP; Slam; Секрет-; Axeon; Размен; Demi,https://polemicagame.com/match/497972,
497973,2026-01-17 15:00:00,match,3,5,3.0,Музыка),0,68210,Stereo,2,Лиса; Марипоса,Марипоса; Stereo; отче; Talisman; Пожарный; Почтенный; Лисa; Рэндом; Сложный; Dmitry_st,https://polemicagame.com/match/497973,
497974,2026-01-17 16:00:00,match,1,6,3.0,Гуcь,1,60797,pevoon,2,avomarika; Axeon,Рэндом; Nevesta; Stereo; Анемона; Axeon; pevoon; avomarika; Доктор_Ливси; Saint-P; Ллирик,https://polemicagame.com/match/497974,
497975,2026-01-17 16:00:00,match,2,6,3.0,Любезный,1,48788,MadCat,1,Марипоса,ГМЖ; Том; Baj0ra; MadCat; Размен; Demi; Марипоса; Dmitry_st; отче; Slam,https://polemicagame.com/match/497975,
497976,2026-01-17 16:00:00,match,3,6,3.0,Музыка),0,68210,Allen,2,Лиса; Секрет,Allen; WIMP; BELLEVIL; Секрет-; Пожарный; Сложный; Talisman; Лисa; Почтенный; Лейтенaнт,https://polemicagame.com/match/497976,
497977,2026-01-17 17:00:00,match,1,7,3.0,Гуcь,1,128592,Том,4,avomarika; Axeon; Секрет; Марипоса,Axeon; Марипоса; Пожарный; Том; Анемона; avomarika; Размен; Demi; Talisman; Секрет-,https://polemicagame.com/match/497977,
497978,2026-01-17 17:00:00,match,2,7,3.0,Любезный,1,60797,Лисa,1,Лиса,Allen; Почтенный; Slam; Ллирик; Лейтенaнт; Dmitry_st; Сложный; Лисa; BELLEVIL; pevoon,https://polemicagame.com/match/497978,
497980,2026-01-17 18:00:00,match,1,8,3.0,Гуcь,1,48788,Dmitry_st,1,Лиса,Dmitry_st; BELLEVIL; Baj0ra; Лисa; Saint-P; Лейтенaнт; Stereo; Размен; Allen; WIMP,https://polemicagame.com/match/497980,
497981,2026-01-17 18:00:00,match,2,8,3.0,Любезный,1,60797,Доктор_Ливси,2,avomarika; Axeon,ГМЖ; Доктор_Ливси; Почтенный; Talisman; Ллирик; pevoon; Анемона; Сложный; avomarika; Axeon,https://polemicagame.com/match/497981,
497982,2026-01-17 18:00:00,match,3,8,3.0,Музыка),1,73568,Slam,2,Секрет; Марипоса,MadCat; Slam; Том; Секрет-; Demi; Марипоса; Пожарный; Рэндом; Nevesta; отче,https://polemicagame.com/match/497982,
497983,2026-01-17 19:00:00,match,1,9,3.0,Гуcь,1,60805,Анемона,3,avomarika; Axeon; Лиса,Размен; Axeon; Рэндом; avomarika; WIMP; Лисa; Лейтенaнт; Доктор_Ливси; Анемона; Сложный,https://polemicagame.com/match/497983,
497984,2026-01-17 19:00:00,match,2,9,3.0,Любезный,0,62881,Dmitry_st,1,Марипоса,Dmitry_st; Ллирик; Марипоса; Saint-P; Baj0ra; Talisman; Demi; MadCat; Nevesta; ГМЖ,https://polemicagame.com/match/497984,
497985,2026-01-17 19:00:00,match,3,9,3.0,Музыка),1,74059,Почтенный,1,Секрет,Пожарный; Почтенный; Slam; Секрет-; Том; Stereo; Allen; отче; BELLEVIL; pevoon,https://polemicagame.com/match/497985,
497986,2026-01-17 20:00:00,match,1,10,3.0,Гуcь,1,60805,MadCat,3,avomarika; Axeon; Секрет,Axeon; avomarika; Рэндом; Размен; Stereo; BELLEVIL; Пожарный; Секрет-; MadCat; Том,https://polemicagame.com/match/497986,
497987,2026-01-17 20:00:00,match,2,10,3.0,Любезный,1,396,Demi,2,Лиса; Марипоса,Марипоса; Лисa; Slam; WIMP; Demi; Анемона; Доктор_Ливси; Talisman; ГМЖ; Saint-P,https://polemicagame.com/match/497987,
498812,2026-01-18 11:00:00,match,1,1,3.0,Гуcь,1,74059,Секрет-,2,Лиса; Секрет,Почтенный; Лисa; Секрет-; Том; отче; pevoon; Доктор_Ливси; BELLEVIL; Stereo; Demi,https://polemicagame.com/match/498812,
498813,2026-01-18 12:00:00,match,1,2,3.0,Гуcь,0,3229,Лисa,2,Лиса; Секрет,Доктор_Ливси; Лисa; pevoon; Секрет-; Stereo; BELLEVIL; отче; Почтенный; Том; Demi,https://polemicagame.com/match/498813,
498814,2026-01-18 13:00:00,match,1,3,3.0,Гуcь,1,88154,Demi,2,Лиса; Секрет,Stereo; Почтенный; Том; Секрет-; Лисa; BELLEVIL; отче; pevoon; Доктор_Ливси; Demi,https://polemicagame.com/match/498814,
498815,2026-01-18 14:00:00,match,1,4,3.0,Гуcь,0,36696,Stereo,2,Лиса; Секрет,Stereo; pevoon; Доктор_Ливси; отче; Demi; BELLEVIL; Лисa; Том; Секрет-; Почтенный,https://polemicagame.com/match/498815,
498816,2026-01-18 15:00:00,match,1,5,3.0,Гуcь,0,80225,Том,2,Лиса; Секрет,pevoon; Demi; Том; Stereo; Доктор_Ливси; BELLEVIL; Почтенный; Секрет-; Лисa; отче,https://polemicagame.com/match/498816,
498817,2026-01-18 16:00:00,match,1,6,3.0,Гуcь,0,80225,pevoon,2,Лиса; Секрет,Demi; BELLEVIL; pevoon; Доктор_Ливси; отче; Том; Stereo; Почтенный; Лисa; Секрет-,https://polemicagame.com/match/498817,
498818,2026-01-18 17:00:00,match,1,7,3.0,Гуcь,0,74059,pevoon,2,Лиса; Секрет,BELLEVIL; Доктор_Ливси; Demi; pevoon; Секрет-; Stereo; отче; Том; Почтенный; Лисa,https://polemicagame.com/match/498818,
499065,2026-01-18 19:00:00,match,1,21,3.0,Гуcь,1,98325,Aufstralia,3,Саня запчасти; Кармин; Фырчик,отче; саня запчасти; Aufstralia; pochemyyazdes; Кармин; Slam; Urusta; Фырчик; ГМЖ; Демид,https://polemicagame.com/match/499065,
499066,2026-01-18 20:00:00,match,1,22,3.0,Гуcь,1,15744,Aufstralia,3,Саня запчасти; Кармин; Фырчик,отче; Aufstralia; Демид; Urusta; pochemyyazdes; Slam; ГМЖ; Фырчик; саня запчасти; Кармин,https://polemicagame.com/match/499066,
499067,2026-01-18 21:00:00,match,1,23,3.0,Гуcь,1,100525,Фырчик,3,Саня запчасти; Кармин; Фырчик,Фырчик; Aufstralia; Демид; отче; pochemyyazdes; Urusta; ГМЖ; саня запчасти; Кармин; Slam,https://polemicagame.com/match/499067,
499068,2026-01-18 22:00:00,match,1,24,3.0,Гуcь,1,62324,саня запчасти,3,Саня запчасти; Кармин; Фырчик,Aufstralia; отче; pochemyyazdes; саня запчасти; Кармин; Демид; Urusta; Фырчик; ГМЖ; Slam,https://polemicagame.com/match/499068,
499662,2026-01-20 10:00:00,match,1,13,3.0,azalea,1,35960,Доктор_Ливси,2,Ластхиро; avomarika,Орочимару; avomarika; Кэт_театрум; Доктор_Ливси; Размен; Ластхиро; Malkav; Пожарный; MikoChu; shlyuba,https://polemicagame.com/match/499662,
500146,2026-01-20 10:00:00,match,1,17,3.0,azalea,1,49655,avomarika,2,Алёна; avomarika,Alena78; Saint-P; Malkav; LEBRONSPB; avomarika; shlyuba; Kaiser; Рокса; Cильвер; Chuckles,https://polemicagame.com/match/500146,
499663,2026-01-20 11:00:00,match,1,14,3.0,azalea,1,471,Ластхиро,2,Ластхиро; avomarika,Ластхиро; Доктор_Ливси; Кэт_театрум; Пожарный; Malkav; shlyuba; avomarika; MikoChu; Орочимару; Размен,https://polemicagame.com/match/499663,
500147,2026-01-20 11:00:00,match,1,18,3.0,azalea,1,23794,Saint-P,2,Алёна; avomarika,Malkav; Kaiser; shlyuba; Saint-P; Alena78; LEBRONSPB; avomarika; Chuckles; Рокса; Cильвер,https://polemicagame.com/match/500147,
499664,2026-01-20 12:00:00,match,1,15,3.0,azalea,1,19019,Размен,2,Ластхиро; avomarika,Пожарный; avomarika; Орочимару; Кэт_театрум; MikoChu; Доктор_Ливси; Malkav; Размен; shlyuba; Ластхиро,https://polemicagame.com/match/499664,
500148,2026-01-20 12:00:00,match,1,19,3.0,azalea,1,396,Cильвер,2,Алёна; avomarika,Рокса; Alena78; Chuckles; Kaiser; Malkav; LEBRONSPB; Saint-P; Cильвер; avomarika; shlyuba,https://polemicagame.com/match/500148,
499665,2026-01-20 13:00:00,match,1,16,3.0,azalea,0,35960,Размен,2,Ластхиро; avomarika,Ластхиро; Размен; MikoChu; Кэт_театрум; shlyuba; Malkav; Доктор_Ливси; Пожарный; avomarika; Орочимару,https://polemicagame.com/match/499665,
500149,2026-01-20 13:00:00,match,1,20,3.0,azalea,0,344,avomarika,2,Алёна; avomarika,avomarika; Malkav; LEBRONSPB; Cильвер; Kaiser; Chuckles; Alena78; shlyuba; Рокса; Saint-P,https://polemicagame.com/match/500149,
501152,2026-01-23 19:00:00,match,1,25,3.0,Гуcь,1,89880,Кармин,3,Кармин; Секрет; Аномалия,Анемона; Anомалия; Nevesta; Healer; Кармин; Milentovich; And1; Начальник; Скорпионша ; Секрет-,https://polemicagame.com/match/501152,
501153,2026-01-23 20:00:00,match,1,26,3.0,Гуcь,0,89123,Начальник,3,Кармин; Секрет; Аномалия,Начальник; Nevesta; Healer; Anомалия; Анемона; Скорпионша ; Milentovich; And1; Секрет-; Кармин,https://polemicagame.com/match/501153,
501154,2026-01-23 21:00:00,match,1,27,3.0,Гуcь,1,88154,Anомалия,3,Кармин; Секрет; Аномалия,Скорпионша ; Healer; Anомалия; Nevesta; And1; Milentovich; Начальник; Секрет-; Кармин; Анемона,https://polemicagame.com/match/501154,
501155,2026-01-23 22:00:00,match,1,28,3.0,Гуcь,1,98224,Секрет-,3,Кармин; Секрет; Аномалия,Начальник; Nevesta; Секрет-; Скорпионша ; Кармин; Анемона; Anомалия; Healer; And1; Milentovich,https://polemicagame.com/match/501155,
503901,2026-01-26 19:00:00,match,1,21,3.0,Пиджак,1,36696,Рокса,2,Ластхиро; Macarena,Доктор_Ливси; Macarena; Рокса; Плюшка); Ластхиро; Орочимару; Malkav; Пожарный; MikoChu; Том,https://polemicagame.com/match/503901,
503902,2026-01-26 20:00:00,match,1,22,3.0,Пиджак,0,70253,Macarena,2,Ластхиро; Macarena,Ластхиро; Macarena; Доктор_Ливси; Орочимару; Пожарный; Плюшка); Рокса; Том; Malkav; MikoChu,https://polemicagame.com/match/503902,
503903,2026-01-26 21:00:00,match,1,23,3.0,Пиджак,1,70253,Пожарный,2,Ластхиро; Macarena,Плюшка); Рокса; Доктор_Ливси; Том; Пожарный; Macarena; Ластхиро; MikoChu; Malkav; Орочимару,https://polemicagame.com/match/503903,
503904,2026-01-26 22:00:00,match,1,24,3.0,Пиджак,1,35960,Ластхиро,2,Ластхиро; Macarena,MikoChu; Доктор_Ливси; Malkav; Ластхиро; Рокса; Плюшка); Macarena; Том; Пожарный; Орочимару,https://polemicagame.com/match/503904,
504720,2026-01-28 19:00:00,match,1,33,3.0,Гуcь,1,74136,paster,4,Кармин; Вега; Axeon; Марипоса,Talisman; Кармин; Milentovich; Марипоса; paster; Рэндом; sokl; Nevesta; Axeon; Вега,https://polemicagame.com/match/504720,
504721,2026-01-28 20:00:00,match,1,34,3.0,Гуcь,0,66481,Кармин,4,Кармин; Вега; Axeon; Марипоса,Talisman; Nevesta; Кармин; Вега; Рэндом; paster; Milentovich; Axeon; sokl; Марипоса,https://polemicagame.com/match/504721,
504722,2026-01-28 21:00:00,match,1,35,3.0,Гуcь,0,70516,Axeon,4,Кармин; Вега; Axeon; Марипоса,Рэндом; Talisman; Кармин; Axeon; Nevesta; sokl; paster; Вега; Milentovich; Марипоса,https://polemicagame.com/match/504722,
504723,2026-01-28 22:00:00,match,1,36,3.0,Гуcь,1,92089,Axeon,4,Кармин; Вега; Axeon; Марипоса,Axeon; Рэндом; Вега; Кармин; Марипоса; Talisman; Milentovich; paster; Nevesta; sokl,https://polemicagame.com/match/504723,
506005,2026-01-30 19:00:00,match,1,37,3.0,Гуcь,1,81057,Анемона,3,Вега; Axeon; Секрет,Cheshir; Рэндом; pochemyyazdes; Начальник; Talisman; Секрет-; Анемона; Вега; Axeon; Lost Sky,https://polemicagame.com/match/506005,
506006,2026-01-30 20:00:00,match,1,38,3.0,Гуcь,1,81057,Talisman,3,Вега; Axeon; Секрет,Cheshir; Секрет-; Talisman; Axeon; Рэндом; Начальник; Анемона; Вега; pochemyyazdes; Lost Sky,https://polemicagame.com/match/506006,
506007,2026-01-30 21:00:00,match,1,39,3.0,Гуcь,1,89880,Вега,3,Вега; Axeon; Секрет,Вега; pochemyyazdes; Axeon; Начальник; Talisman; Рэндом; Cheshir; Lost Sky; Секрет-; Анемона,https://polemicagame.com/match/506007,
506008,2026-01-30 22:00:00,match,1,40,3.0,Гуcь,0,105520,Talisman,3,Вега; Axeon; Секрет,Вега; Секрет-; Talisman; Lost Sky; Cheshir; pochemyyazdes; Рэндом; Axeon; Анемона; Начальник,https://polemicagame.com/match/506008,
508447,2026-02-01 10:00:00,match,1,41,3.0,Пиджак,0,70666,paster,2,Лиса; Марипоса,Лисa; Urusta; paster; Irukan; Скорпионша ; Барре; KAA; Aufstralia; MadCat; Марипоса,https://polemicagame.com/match/508447,
508448,2026-02-01 11:00:00,match,1,42,3.0,Пиджак,1,86129,Aufstralia,2,Лиса; Марипоса,Irukan; Лисa; Марипоса; Скорпионша ; Aufstralia; Барре; Urusta; paster; KAA; MadCat,https://polemicagame.com/match/508448,
508449,2026-02-01 12:00:00,match,1,43,3.0,Пиджак,0,133903,Aufstralia,2,Лиса; Марипоса,Irukan; Urusta; KAA; Aufstralia; Скорпионша ; MadCat; paster; Барре; Лисa; Марипоса,https://polemicagame.com/match/508449,
508450,2026-02-01 13:00:00,match,1,44,3.0,Пиджак,1,65077,Лисa,2,Лиса; Марипоса,Барре; Лисa; paster; Urusta; MadCat; KAA; Скорпионша ; Aufstralia; Марипоса; Irukan,https://polemicagame.com/match/508450,
509332,2026-02-01 17:00:00,match,1,29,3.0,azalea,1,344,avomarika,3,Фартушная; avomarika; Macarena,Saint-P; Macarena; Фартушная; Stereo; LEBRONSPB; avomarika; Том; Фростик; Кэт_театрум; Antimuge,https://polemicagame.com/match/509332,
509333,2026-02-01 18:00:00,match,1,30,3.0,azalea,1,396,Кэт_театрум,3,Фартушная; avomarika; Macarena,Фростик; LEBRONSPB; Macarena; Фартушная; Кэт_театрум; avomarika; Том; Antimuge; Saint-P; Stereo,https://polemicagame.com/match/509333,
509334,2026-02-01 19:00:00,match,1,31,3.0,azalea,1,70253,Фартушная,3,Фартушная; avomarika; Macarena,Том; Фартушная; Saint-P; LEBRONSPB; avomarika; Stereo; Кэт_театрум; Antimuge; Фростик; Macarena,https://polemicagame.com/match/509334,
509335,2026-02-01 20:00:00,match,1,32,3.0,azalea,0,396,Antimuge,3,Фартушная; avomarika; Macarena,Antimuge; avomarika; Macarena; Saint-P; Кэт_театрум; LEBRONSPB; Stereo; Фартушная; Фростик; Том,https://polemicagame.com/match/509335,
509211,2026-02-02 10:00:00,match,1,25,3.0,Пиджак,0,396,Doc.,2,Фартушная; avomarika,Stereo; Doc.; avomarika; LEBRONSPB; Сложный; Кэт_театрум; Фартушная; Фростик; Saint-P; Kaiser,https://polemicagame.com/match/509211,
